Filename	2-nitrobenzoic acid 
Instrument name	DSC2A-00807 (172.23.165.2)
Operator	Petroc Shelley
rundate	5/3/2019
Sample name	2-nitrobenzoic acid 
proceduresegments	Ramp 10 °C/min to 350.00 °C
[step]
Ramp 10 °C/min to 350.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
1.26333	41.081	-0.370762
1.26500	41.099	-0.374955
1.26667	41.114	-0.380210
1.26833	41.131	-0.386501
1.27000	41.146	-0.391990
1.27167	41.163	-0.397315
1.27333	41.179	-0.403370
1.27500	41.195	-0.407748
1.27667	41.212	-0.409976
1.27833	41.228	-0.413460
1.28000	41.244	-0.414940
1.28167	41.262	-0.418325
1.28333	41.278	-0.421963
1.28500	41.295	-0.426653
1.28667	41.311	-0.431357
1.28833	41.327	-0.437077
1.29000	41.345	-0.442406
1.29167	41.361	-0.447706
1.29333	41.376	-0.453072
1.29500	41.393	-0.457961
1.29667	41.408	-0.461108
1.29833	41.424	-0.464095
1.30000	41.441	-0.468880
1.30167	41.456	-0.473166
1.30333	41.474	-0.476981
1.30500	41.490	-0.481487
1.30667	41.506	-0.487391
1.30833	41.522	-0.492744
1.31000	41.539	-0.497267
1.31167	41.555	-0.500799
1.31333	41.572	-0.505762
1.31500	41.587	-0.508609
1.31667	41.604	-0.513383
1.31833	41.619	-0.519891
1.32000	41.636	-0.526138
1.32167	41.653	-0.530881
1.32333	41.668	-0.537061
1.32500	41.685	-0.541963
1.32667	41.702	-0.549905
1.32833	41.717	-0.556416
1.33000	41.734	-0.562059
1.33167	41.751	-0.568305
1.33333	41.767	-0.574476
1.33500	41.782	-0.581780
1.33667	41.798	-0.590284
1.33833	41.815	-0.598568
1.34000	41.830	-0.605060
1.34167	41.846	-0.614605
1.34333	41.862	-0.622275
1.34500	41.879	-0.630695
1.34667	41.895	-0.640340
1.34833	41.910	-0.652171
1.35000	41.926	-0.662404
1.35167	41.943	-0.671627
1.35333	41.957	-0.682413
1.35500	41.973	-0.695807
1.35667	41.990	-0.708247
1.35833	42.005	-0.719721
1.36000	42.020	-0.731324
1.36167	42.036	-0.744467
1.36333	42.053	-0.756824
1.36500	42.068	-0.770942
1.36667	42.083	-0.786872
1.36833	42.099	-0.801852
1.37000	42.114	-0.816840
1.37167	42.131	-0.832109
1.37333	42.146	-0.848426
1.37500	42.162	-0.865371
1.37667	42.178	-0.880646
1.37833	42.193	-0.897157
1.38000	42.208	-0.914359
1.38167	42.223	-0.931483
1.38333	42.239	-0.949485
1.38500	42.253	-0.969107
1.38667	42.268	-0.987754
1.38833	42.284	-1.00865
1.39000	42.299	-1.02846
1.39167	42.314	-1.04872
1.39333	42.330	-1.06941
1.39500	42.344	-1.09008
1.39667	42.360	-1.11217
1.39833	42.375	-1.13529
1.40000	42.389	-1.15967
1.40167	42.404	-1.18217
1.40333	42.418	-1.20735
